No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,AI1,AI2,DO1,DO2,DI1,DI2,DI3,DI4,LiquidSensrState,SriousFaultIntrfe,HVILState,MntncSwtchState,SmkeAlarmState,BatLockState,PrssSensrState,HumdSensrState,MnulMntncSwtch,CllsnState,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
11,2015-10-28 14:54:48,7,62.3,62.6,-69.8,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,63.983,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
12,2015-10-28 14:54:49,7,62.3,62.6,-71.9,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.005,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
13,2015-10-28 14:54:50,7,62.3,62.6,-70.8,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.05,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
14,2015-10-28 14:54:51,7,62.3,62.6,-73.3,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.05,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
15,2015-10-28 14:54:52,7,62.3,62.6,-74.8,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.072,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
16,2015-10-28 14:54:53,7,62.3,62.6,-75.1,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.116,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
17,2015-10-28 14:54:54,7,62.3,62.6,-74.6,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.116,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
18,2015-10-28 14:54:55,7,62.3,62.6,-76.3,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.139,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
19,2015-10-28 14:54:56,7,62.3,62.6,-72.3,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.183,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
20,2015-10-28 14:54:57,7,62.3,62.6,-73.1,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.183,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
21,2015-10-28 14:54:58,7,62.3,62.6,-74.1,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.205,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
22,2015-10-28 14:54:59,7,62.3,62.6,-74.7,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.25,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
23,2015-10-28 14:55:00,7,62.3,62.6,-76.9,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.25,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
24,2015-10-28 14:55:01,7,62.3,62.6,-74.5,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.272,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
25,2015-10-28 14:55:02,7,62.3,62.6,-75.9,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.317,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
26,2015-10-28 14:55:03,7,62.3,62.6,-73.7,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.317,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
27,2015-10-28 14:55:04,7,62.3,62.6,-76.1,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.339,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
28,2015-10-28 14:55:05,7,62.3,62.6,-75.8,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.384,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
29,2015-10-28 14:55:06,7,62.3,62.6,-75.4,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,64.384,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
