41,2015-10-27 14:36:48,7,62.3,62.6,-264.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.339,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
42,2015-10-27 14:36:49,7,62.3,62.6,-263.7,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.47,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
43,2015-10-27 14:36:50,7,62.3,62.6,-263.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.602,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
44,2015-10-27 14:36:51,7,62.3,62.6,-264.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.733,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
45,2015-10-27 14:36:52,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.865,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
46,2015-10-27 14:36:53,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
47,2015-10-27 14:36:53,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
48,2015-10-27 14:36:53,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
49,2015-10-27 14:36:53,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
50,2015-10-27 14:36:53,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
